,class,feature,value
2823,Non-seizure,PFD,0.576744167967458
2824,Non-seizure,PFD,0.5815180191070602
2825,Non-seizure,PFD,0.5708126973910848
2826,Non-seizure,PFD,0.5739311464706539
2827,Non-seizure,PFD,0.5866513619088015
2828,Non-seizure,PFD,0.587947300431054
2829,Non-seizure,PFD,0.5847232983925997
2830,Non-seizure,PFD,0.5913771875920203
2831,Non-seizure,PFD,0.5852637558525441
2832,Non-seizure,PFD,0.5917547538908118
2833,Non-seizure,PFD,0.5856744767779873
2834,Non-seizure,PFD,0.6054116054063919
2835,Non-seizure,PFD,0.6001086185777375
2836,Non-seizure,PFD,0.573668467269888
2837,Non-seizure,PFD,0.5864632456529295
2838,Non-seizure,PFD,0.5981272923829128
2839,Non-seizure,PFD,0.585628609867912
2840,Non-seizure,PFD,0.5893418014467043
2841,Non-seizure,PFD,0.583753041720044
2842,Non-seizure,PFD,0.5878010047918601
2843,Non-seizure,PFD,0.5961229787947103
2844,Non-seizure,PFD,0.574429077741426
2845,Non-seizure,PFD,0.5798412082323511
2846,Non-seizure,PFD,0.5772478539137701
2847,Non-seizure,PFD,0.5786902032751237
2848,Non-seizure,PFD,0.5893418014467043
2849,Non-seizure,PFD,0.6053337641441631
2850,Non-seizure,PFD,0.5983855281472873
2851,Non-seizure,PFD,0.5897502060754379
2852,Non-seizure,PFD,0.5813548761556842
2853,Non-seizure,PFD,0.5869353787278843
2854,Non-seizure,PFD,0.5901113351771604
2855,Non-seizure,PFD,0.5817641411603954
2856,Non-seizure,PFD,0.5967999374200669
2857,Non-seizure,PFD,0.5867930923686995
2858,Non-seizure,PFD,0.5910034547139166
2859,Non-seizure,PFD,0.6021278715766605
2860,Non-seizure,PFD,0.599973245564258
2861,Non-seizure,PFD,0.599771090336294
2862,Non-seizure,PFD,0.5887875904005428
2863,Non-seizure,PFD,0.596184016580784
2864,Non-seizure,PFD,0.5710241863962692
2865,Non-seizure,PFD,0.5940472670951624
2866,Non-seizure,PFD,0.59557808180633
2867,Non-seizure,PFD,0.5940472670951624
2868,Non-seizure,PFD,0.5846786238229565
2869,Non-seizure,PFD,0.5955180258774038
2870,Non-seizure,PFD,0.585628609867912
2871,Non-seizure,PFD,0.5816408679227891
2872,Non-seizure,PFD,0.5978069719546767
2873,Non-seizure,PFD,0.5753093690839418
2874,Non-seizure,PFD,0.5862761008732844
2875,Non-seizure,PFD,0.5943949815405117
2876,Non-seizure,PFD,0.5724156083601447
2877,Non-seizure,PFD,0.5788794568059948
2878,Non-seizure,PFD,0.5766371683333423
2879,Non-seizure,PFD,0.5740301647307757
2880,Non-seizure,PFD,0.5821781530156264
2881,Non-seizure,PFD,0.5956984844932304
2882,Non-seizure,PFD,0.5799583920574461
2883,Non-seizure,PFD,0.5834497354638268
2884,Non-seizure,PFD,0.5790697285936038
2885,Non-seizure,PFD,0.5882416667309817
2886,Non-seizure,PFD,0.5870782251084304
2887,Non-seizure,PFD,0.5816819117076508
2888,Non-seizure,PFD,0.5771754554377753
2889,Non-seizure,PFD,0.6049469046698032
2890,Non-seizure,PFD,0.5845004774721219
2891,Non-seizure,PFD,0.5921910481729173
2892,Non-seizure,PFD,0.5698914162601728
2893,Non-seizure,PFD,0.5919722558586032
2894,Non-seizure,PFD,0.5747312878137093
2895,Non-seizure,PFD,0.5776120976536094
2896,Non-seizure,PFD,0.5757579740655201
2897,Non-seizure,PFD,0.6020564257712987
2898,Non-seizure,PFD,0.5840589305300595
2899,Non-seizure,PFD,0.5799192877649317
2900,Seizure,PFD,0.6019851138098432
2901,Seizure,PFD,0.5943368026395668
2902,Seizure,PFD,0.5946286120584218
2903,Seizure,PFD,0.6033633968875449
2904,Seizure,PFD,0.605803191545008
2905,Seizure,PFD,0.6042602305486797
2906,Seizure,PFD,0.6012093829407428
2907,Seizure,PFD,0.6191941518189068
2908,Seizure,PFD,0.5988417481658841
2909,Seizure,PFD,0.5937027793543966
2910,Seizure,PFD,0.5970491717889983
2911,Seizure,PFD,0.6145995539885106
2912,Seizure,PFD,0.6020564257712987
2913,Seizure,PFD,0.598776234581427
2914,Seizure,PFD,0.6090875796566085
2915,Seizure,PFD,0.5913235641981868
2916,Seizure,PFD,0.5925216878099309
2917,Seizure,PFD,0.5989073758369697
2918,Seizure,PFD,0.6010700270667148
2919,Seizure,PFD,0.6040340448153615
2920,Seizure,PFD,0.6021994516993706
2921,Seizure,PFD,0.6025593838167833
2922,Seizure,PFD,0.6063581876196229
2923,Seizure,PFD,0.5986455481834103
2924,Seizure,PFD,0.61174683250046
2925,Seizure,PFD,0.624132659615695
2926,Seizure,PFD,0.5938172535599511
2927,Seizure,PFD,0.6018428895370878
2928,Seizure,PFD,0.6021994516993706
2929,Seizure,PFD,0.5993035587810506
2930,Seizure,PFD,0.5998383553790755
2931,Seizure,PFD,0.5945700666501491
2932,Seizure,PFD,0.6178876781584339
2933,Seizure,PFD,0.5908973677721701
2934,Seizure,PFD,0.5918633444778791
2935,Seizure,PFD,0.6186445986028342
2936,Seizure,PFD,0.6009311810547233
2937,Seizure,PFD,0.6043359234381516
2938,Seizure,PFD,0.5998383553790755
2939,Seizure,PFD,0.5985153136827088
2940,Seizure,PFD,0.6053337641441631
2941,Seizure,PFD,0.6006550046562658
2942,Seizure,PFD,0.5945116132755527
2943,Seizure,PFD,0.6032159478283957
2944,Seizure,PFD,0.5979988364276234
2945,Seizure,PFD,0.6002444776821361
2946,Seizure,PFD,0.5953384362352346
2947,Seizure,PFD,0.5995032211668025
2948,Seizure,PFD,0.602922746318999
2949,Seizure,PFD,0.6088313618827059
2950,Seizure,PFD,0.5920814898222875
2951,Seizure,PFD,0.5911098486450349
2952,Seizure,PFD,0.5969867075763549
2953,Seizure,PFD,0.602922746318999
2954,Seizure,PFD,0.6010700270667148
2955,Seizure,PFD,0.5941049938947371
2956,Seizure,PFD,0.6057245549794232
2957,Seizure,PFD,0.5972371914829053
2958,Seizure,PFD,0.6055677620766823
2959,Seizure,PFD,0.5988417481658841
2960,Seizure,PFD,0.5932483852362594
2961,Seizure,PFD,0.6003125905468586
2962,Seizure,PFD,0.6069212848290672
2963,Seizure,PFD,0.6005862737957568
2964,Seizure,PFD,0.6063581876196229
2965,Seizure,PFD,0.6030690656677824
2966,Seizure,PFD,0.6035114169756087
2967,Seizure,PFD,0.6039589453852042
2968,Seizure,PFD,0.5993035587810506
2969,Seizure,PFD,0.610483290533703
2970,Seizure,PFD,0.5989073758369697
2971,Seizure,PFD,0.5888877327244062
2972,Seizure,PFD,0.6044877590115088
2973,Seizure,PFD,0.5971744134132723
2974,Seizure,PFD,0.6166225673399708
2975,Seizure,PFD,0.5963063920084728
2976,Seizure,PFD,0.6006550046562658
2977,Seizure,PFD,0.6008619481522011
2978,Seizure,PFD,0.6024871249189973
2979,Seizure,PFD,0.6286219483249389
2980,Seizure,PFD,0.5977432342564968
2981,Seizure,PFD,0.605803191545008
2982,Seizure,PFD,0.5924111453253258
2983,Seizure,PFD,0.5877038000397237
2984,Seizure,PFD,0.5968620907163781
2985,Seizure,PFD,0.5954580665002397
2986,Seizure,PFD,0.619304971995638
2987,Seizure,PFD,0.6130524374979961
2988,Seizure,PFD,0.5973000748320761
2989,Seizure,PFD,0.5686814072260331
2990,Seizure,PFD,0.5990389749387826
2991,Seizure,PFD,0.5981272923829128
2992,Seizure,PFD,0.6007928414058452
2993,Seizure,PFD,0.6048699980131407
2994,Seizure,PFD,0.6003125905468586
2995,Seizure,PFD,0.6045639028149749
2996,Seizure,PFD,0.637104377943467
2997,Seizure,PFD,0.6064381289331129
2998,Seizure,PFD,0.6003808261725178
2999,Seizure,PFD,0.5997039447915913
